order_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
1193525681,1,1.02,On Time,Traffic
5132095929,9,4.42,Slightly Delayed,Traffic
7703144556,21,3.12,Significantly Delayed,Traffic
6786199145,-4,1.32,On Time,
2463627380,0,2.08,On Time,
6331115638,-5,2.75,On Time,
9212312136,12,2.94,Slightly Delayed,Traffic
6788500162,13,3.47,Slightly Delayed,Traffic
2166421384,8,4.4,Slightly Delayed,Traffic
2744509800,1,0.78,On Time,Traffic
8806260669,27,1.2,Significantly Delayed,Traffic
7773287963,5,2.86,On Time,Traffic
8153845667,-3,1.03,On Time,
8345887091,4,2.54,On Time,Traffic
6638429050,4,2.71,On Time,Traffic
4132900691,7,1.32,Slightly Delayed,Traffic
2119346062,-4,4.14,On Time,
689310626,14,2.08,Slightly Delayed,Traffic
9246993674,13,2.21,Slightly Delayed,Traffic
2282234185,-3,3.74,On Time,
9697170386,-5,1.72,On Time,
6376147802,14,4.03,Slightly Delayed,Traffic
7415158732,17,1.24,Significantly Delayed,Traffic
343300311,6,1.36,Slightly Delayed,Traffic
3922539531,0,4.28,On Time,
7634516705,5,2.98,On Time,Traffic
8731122718,13,2.48,Slightly Delayed,Traffic
9471236505,23,2.33,Significantly Delayed,Traffic
9497014025,13,3.85,Slightly Delayed,Traffic
592358946,3,1.19,On Time,Traffic
9680783354,0,4.59,On Time,
6109792602,3,4.67,On Time,Traffic
2734817654,-3,4.64,On Time,
6380542008,-1,0.77,On Time,
4784760589,-3,1.71,On Time,
1577703194,-2,1.23,On Time,
6758737749,3,1.95,On Time,Traffic
4081640450,4,1.33,On Time,Traffic
9258266990,0,1.45,On Time,
2109410707,0,2.08,On Time,
576022547,-4,1.09,On Time,
2106943908,-3,0.78,On Time,
6541281594,10,1.75,Slightly Delayed,Traffic
2664220988,1,3.01,On Time,Traffic
493514666,6,2.94,Slightly Delayed,Traffic
9658669384,-4,2.18,On Time,
8765283513,24,1.96,Significantly Delayed,Traffic
6421427812,3,2.27,On Time,Traffic
4467093205,1,3.55,On Time,Traffic
7560862152,2,4.12,On Time,Traffic
8218080678,30,3.39,Significantly Delayed,Traffic
8196173573,17,4.9,Significantly Delayed,Traffic
1174856327,10,2.72,Slightly Delayed,Traffic
9754365788,4,2.02,On Time,Traffic
8398774908,4,2.08,On Time,Traffic
626433439,-2,2.41,On Time,
3097299525,1,2.93,On Time,Traffic
5367488413,1,2.75,On Time,Traffic
3700795655,-1,4.27,On Time,
3161904185,1,3.18,On Time,Traffic
8149944548,5,0.86,On Time,Traffic
4961830447,5,4.91,On Time,Traffic
613578154,13,1.45,Slightly Delayed,Traffic
2582466700,7,1.43,Slightly Delayed,Traffic
3840910839,13,0.84,Slightly Delayed,Traffic
399559401,27,1.28,Significantly Delayed,Traffic
4037817241,9,0.67,Slightly Delayed,Traffic
582598096,1,1.81,On Time,Traffic
9218060399,-1,2.45,On Time,
6650174202,-3,3.13,On Time,
2715902884,-5,4.67,On Time,
7957986242,1,1.85,On Time,Traffic
7148568995,20,2.26,Significantly Delayed,Traffic
670358911,-4,4.97,On Time,
6098277214,-2,2.7,On Time,
4621664126,12,1.77,Slightly Delayed,Traffic
6336460663,10,1.81,Slightly Delayed,Traffic
909027635,19,1,Significantly Delayed,Traffic
2854202683,8,1.33,Slightly Delayed,Traffic
7936387697,2,4.8,On Time,Traffic
8337736091,4,1.67,On Time,Traffic
4404350734,24,2.04,Significantly Delayed,Traffic
6565246127,-3,3.42,On Time,
3494650073,-1,3.6,On Time,
1920923798,-5,1.59,On Time,
5069524975,5,3.11,On Time,Traffic
3873368520,-2,3.89,On Time,
3111414152,-2,1.11,On Time,
7104489974,-2,2.74,On Time,
3211566084,-3,4.68,On Time,
2416717644,6,0.62,Slightly Delayed,Traffic
4535670244,-5,3.4,On Time,
7309958460,14,2.26,Slightly Delayed,Traffic
9996182478,0,2.97,On Time,
2231942521,26,3.8,Significantly Delayed,Traffic
554028972,4,1.92,On Time,Traffic
8756001290,-5,2.89,On Time,
8047899303,0,0.93,On Time,
9720683332,-3,3.3,On Time,
218670241,16,2.41,Significantly Delayed,Traffic
1382880255,5,1.55,On Time,Traffic
332975964,19,1.97,Significantly Delayed,Traffic
2638683222,5,2.25,On Time,Traffic
9150146711,5,3.51,On Time,Traffic
1553626879,5,3.17,On Time,Traffic
9271384187,5,0.94,On Time,Traffic
1409544327,5,1.17,On Time,Traffic
637100019,2,3.09,On Time,Traffic
186083059,4,0.69,On Time,Traffic
1804073530,-2,1.8,On Time,
5291430311,27,4.04,Significantly Delayed,Traffic
6947225582,-3,3.75,On Time,
5710643134,28,1.71,Significantly Delayed,Traffic
8329733630,7,1.17,Slightly Delayed,Traffic
6772651293,1,0.79,On Time,Traffic
581212790,8,1.5,Slightly Delayed,Traffic
4766571706,11,4.87,Slightly Delayed,Traffic
9961298199,-4,3.91,On Time,
8102675591,13,2.96,Slightly Delayed,Traffic
604050223,-1,3.69,On Time,
782327552,2,4.95,On Time,Traffic
6156638188,7,1.47,Slightly Delayed,Traffic
6475299855,5,3.43,On Time,Traffic
689110145,21,1.81,Significantly Delayed,Traffic
2785467351,15,1.46,Slightly Delayed,Traffic
7188270379,6,1.56,Slightly Delayed,Traffic
9209192342,10,3.05,Slightly Delayed,Traffic
3193016310,21,1.65,Significantly Delayed,Traffic
9743228131,1,1.98,On Time,Traffic
4417542973,0,2.35,On Time,
3065857200,3,3.64,On Time,Traffic
6994732191,10,3.02,Slightly Delayed,Traffic
7663189769,23,1.4,Significantly Delayed,Traffic
5012619147,29,1.55,Significantly Delayed,Traffic
7456088789,5,2.87,On Time,Traffic
3270559373,6,1.43,Slightly Delayed,Traffic
4703798183,10,0.96,Slightly Delayed,Traffic
3968840556,5,4.67,On Time,Traffic
2331647373,5,1.58,On Time,Traffic
6683347454,10,4.09,Slightly Delayed,Traffic
5710259220,4,1.2,On Time,Traffic
9871546057,-4,4.12,On Time,
5459704311,3,1.83,On Time,Traffic
3426702134,10,3.18,Slightly Delayed,Traffic
7671357353,-3,2.85,On Time,
9656230693,12,1.51,Slightly Delayed,Traffic
3315369956,7,4.85,Slightly Delayed,Traffic
1762287720,1,3.28,On Time,Traffic
4816206081,5,3.41,On Time,Traffic
2808133351,0,4.26,On Time,
3444569396,-4,1.28,On Time,
9704671447,1,1.25,On Time,Traffic
6454001692,12,1.8,Slightly Delayed,Traffic
2624508626,-3,3,On Time,
932273820,5,4.92,On Time,Traffic
7908614088,14,2.89,Slightly Delayed,Traffic
9730765358,-1,0.52,On Time,
4748284156,-2,2.88,On Time,
1829286278,2,1.89,On Time,Traffic
3180415318,27,4.65,Significantly Delayed,Traffic
1008158736,9,3.48,Slightly Delayed,Traffic
5092816701,30,3.66,Significantly Delayed,Traffic
4339850858,16,2.16,Significantly Delayed,Traffic
1564040362,-3,1.46,On Time,
4856827800,-3,4.24,On Time,
2465711187,-5,3.36,On Time,
7741314063,2,1.53,On Time,Traffic
6973696848,9,4.18,Slightly Delayed,Traffic
443178123,6,2.37,Slightly Delayed,Traffic
2155491764,-5,0.85,On Time,
282887897,-4,4.01,On Time,
1014190951,-5,1.47,On Time,
4632027192,-1,1.36,On Time,
9196809062,15,3.59,Slightly Delayed,Traffic
3802671506,0,4.5,On Time,
931138604,-4,2.66,On Time,
6507222211,11,2.42,Slightly Delayed,Traffic
9091185978,0,2.2,On Time,
6314310505,1,1.39,On Time,Traffic
2711467206,-5,1.81,On Time,
1359318731,-5,3.4,On Time,
4521042050,3,0.6,On Time,Traffic
1317016672,4,1.51,On Time,Traffic
7624598493,7,0.6,Slightly Delayed,Traffic
1753431230,-5,1.3,On Time,
8650539199,12,3.16,Slightly Delayed,Traffic
3276478503,-3,2.75,On Time,
5080943123,21,0.6,Significantly Delayed,Traffic
6158083683,5,0.51,On Time,Traffic
9228072842,5,4.76,On Time,Traffic
4028432722,5,1.91,On Time,Traffic
3679730192,-5,1.93,On Time,
71793937,-2,4.33,On Time,
47467466,-2,3.41,On Time,
4538136436,5,2.61,On Time,Traffic
8750169461,1,2.69,On Time,Traffic
9371021811,-2,4.52,On Time,
679274212,-5,0.52,On Time,
6601671674,13,4.33,Slightly Delayed,Traffic
2708441500,-4,3.47,On Time,
9548480220,3,4.19,On Time,Traffic
5440864021,-1,3.98,On Time,
5705224767,-4,4.49,On Time,
9945458771,10,4.17,Slightly Delayed,Traffic
336832815,11,0.86,Slightly Delayed,Traffic
9543126726,12,2.35,Slightly Delayed,Traffic
5134666123,1,3.83,On Time,Traffic
5663657880,24,0.55,Significantly Delayed,Traffic
5352647396,-2,2.2,On Time,
7995172779,13,3.36,Slightly Delayed,Traffic
605779703,-3,4.55,On Time,
685688121,17,3.89,Significantly Delayed,Traffic
5966726971,5,0.96,On Time,Traffic
6763510083,-5,2.49,On Time,
6735813139,-4,3.18,On Time,
8361205778,-2,2.81,On Time,
3640952655,14,1.05,Slightly Delayed,Traffic
6395279829,-1,2.65,On Time,
339410846,-5,3.55,On Time,
8924056486,25,1.23,Significantly Delayed,Traffic
6616322616,4,3.33,On Time,Traffic
4178578583,0,1.37,On Time,
7558107764,-2,3.73,On Time,
7894708851,-2,1.18,On Time,
1916638346,12,1.96,Slightly Delayed,Traffic
4973943462,20,1.7,Significantly Delayed,Traffic
6567129123,5,4.66,On Time,Traffic
8702642032,3,4.57,On Time,Traffic
7857954356,-4,1.51,On Time,
5376218500,9,3.84,Slightly Delayed,Traffic
3452449295,1,3.74,On Time,Traffic
1694826296,-2,1.67,On Time,
9449954611,7,3.51,Slightly Delayed,Traffic
7722059222,15,3.4,Slightly Delayed,Traffic
2871448124,4,1.16,On Time,Traffic
4158839033,1,2.28,On Time,Traffic
9936118648,9,1.69,Slightly Delayed,Traffic
6804747901,3,1.43,On Time,Traffic
7579444448,2,1.09,On Time,Traffic
4379043082,0,4.05,On Time,
4212894712,2,2.25,On Time,Traffic
7962511808,3,2.74,On Time,Traffic
6478815087,-3,4.68,On Time,
6239166986,8,4.44,Slightly Delayed,Traffic
9894863460,-3,1.31,On Time,
2982638677,-2,2.75,On Time,
3284797515,13,1.32,Slightly Delayed,Traffic
8895501673,1,0.95,On Time,Traffic
914992221,4,2.53,On Time,Traffic
2067729457,-1,4.67,On Time,
5389250154,-4,4.04,On Time,
4352973016,29,4.36,Significantly Delayed,Traffic
7667555396,15,4.42,Slightly Delayed,Traffic
168804744,0,1.5,On Time,
854218304,-3,0.86,On Time,
2616618240,1,1.43,On Time,Traffic
8891144024,4,4.79,On Time,Traffic
4606856320,2,0.74,On Time,Traffic
1876194333,2,1.2,On Time,Traffic
1471186096,15,3.78,Slightly Delayed,Traffic
4763556417,-2,3.35,On Time,
5961097387,0,2.67,On Time,
1509646137,9,1.71,Slightly Delayed,Traffic
7533431274,0,1.85,On Time,
3598818329,1,2.85,On Time,Traffic
2561337790,-4,1,On Time,
2359692348,4,0.66,On Time,Traffic
3146098826,3,3.16,On Time,Traffic
8638050442,4,1.43,On Time,Traffic
1833854180,25,1.13,Significantly Delayed,Traffic
5687148136,1,3.98,On Time,Traffic
7133253616,11,2.39,Slightly Delayed,Traffic
7899569162,7,1.06,Slightly Delayed,Traffic
6119637917,5,3.86,On Time,Traffic
4924477011,1,2.57,On Time,Traffic
577458306,-5,3.65,On Time,
1605287230,0,1.98,On Time,
5743074720,-4,1.24,On Time,
1645477578,-5,0.71,On Time,
6231311270,15,2.36,Slightly Delayed,Traffic
4629648516,1,3.88,On Time,Traffic
2706229594,-3,2.68,On Time,
6814009039,-4,2.81,On Time,
5604135912,2,4.07,On Time,Traffic
766789724,2,4.78,On Time,Traffic
2727595593,-3,2.12,On Time,
9887978407,2,3.41,On Time,Traffic
6825742544,2,2.29,On Time,Traffic
7081192087,8,3.33,Slightly Delayed,Traffic
3185620074,15,0.78,Slightly Delayed,Traffic
7162086351,-4,4.8,On Time,
5504768409,13,2.52,Slightly Delayed,Traffic
6721093047,0,3.41,On Time,
1134990529,5,1.03,On Time,Traffic
4632975114,5,2.98,On Time,Traffic
1471897083,-4,1.87,On Time,
6081974624,-2,3.24,On Time,
806680874,1,4.24,On Time,Traffic
8213018419,21,3.04,Significantly Delayed,Traffic
4610876894,0,3.28,On Time,
9116180240,2,0.76,On Time,Traffic
8916648395,-1,0.83,On Time,
3626990751,15,4.28,Slightly Delayed,Traffic
2544173358,0,2.73,On Time,
3654075570,-2,0.87,On Time,
9846277624,0,1.77,On Time,
8600159148,13,4.14,Slightly Delayed,Traffic
9184012674,-1,4.54,On Time,
5842678913,-1,0.96,On Time,
6284066457,1,3.83,On Time,Traffic
957188879,-3,3.09,On Time,
2027766693,-3,3.14,On Time,
5201172375,30,4.14,Significantly Delayed,Traffic
5211206337,3,0.57,On Time,Traffic
519985157,-3,1.66,On Time,
2599819074,-3,1.73,On Time,
6564176767,24,2.44,Significantly Delayed,Traffic
5969684091,-3,2.85,On Time,
8152246475,-2,3.93,On Time,
1954493018,2,3.59,On Time,Traffic
3695589383,-5,3.03,On Time,
6340807810,-4,3.6,On Time,
8029845822,5,1.39,On Time,Traffic
8208755570,-3,1.96,On Time,
9622488249,4,2.03,On Time,Traffic
5410788959,5,4.98,On Time,Traffic
7087374685,5,1.4,On Time,Traffic
1469556300,-3,3.95,On Time,
864290652,-4,3.72,On Time,
3052167498,-2,2.7,On Time,
8370088792,-1,3.75,On Time,
8955500595,10,1.61,Slightly Delayed,Traffic
6946637946,12,3.18,Slightly Delayed,Traffic
5461546808,24,3.96,Significantly Delayed,Traffic
9921425481,29,1.61,Significantly Delayed,Traffic
3583323379,0,3.22,On Time,
3427534518,21,2.85,Significantly Delayed,Traffic
9997994965,-3,0.99,On Time,
5015358514,1,2.09,On Time,Traffic
5769065545,3,1.96,On Time,Traffic
4062815570,2,0.65,On Time,Traffic
39405769,15,1.11,Slightly Delayed,Traffic
9553518696,-1,2.27,On Time,
8023712979,-2,4.56,On Time,
1111747100,3,3.55,On Time,Traffic
3598180305,-2,2.58,On Time,
8171660349,-5,4.39,On Time,
3644704128,-4,3.11,On Time,
1254907139,4,2.51,On Time,Traffic
9810593187,10,3.03,Slightly Delayed,Traffic
3205629870,-4,4.07,On Time,
8608459871,2,1.29,On Time,Traffic
2730458449,10,3.83,Slightly Delayed,Traffic
2807397566,4,1.89,On Time,Traffic
7217535512,-4,3.07,On Time,
3321951407,-3,1.88,On Time,
7189146676,3,3.05,On Time,Traffic
5601251774,21,2.84,Significantly Delayed,Traffic
8884350133,2,1.92,On Time,Traffic
8168306307,1,1.74,On Time,Traffic
7689275881,-1,3.23,On Time,
6593510732,11,2.46,Slightly Delayed,Traffic
3066405445,4,0.84,On Time,Traffic
5319633841,3,4.16,On Time,Traffic
1113665104,-4,4.89,On Time,
8436983782,-4,3.44,On Time,
1958942711,0,1.78,On Time,
6485627928,-1,3.92,On Time,
8147959428,3,3.8,On Time,Traffic
3697060283,5,4.58,On Time,Traffic
2039437258,2,0.88,On Time,Traffic
7655293952,4,3.51,On Time,Traffic
39791095,5,2.49,On Time,Traffic
8071046067,-1,1.4,On Time,
2656326203,5,0.79,On Time,Traffic
2366866840,0,4.8,On Time,
8227348656,-3,3.75,On Time,
3917024194,2,1.01,On Time,Traffic
3101265,3,2.45,On Time,Traffic
9907835880,-2,4.11,On Time,
3396210655,-3,1.68,On Time,
3000018472,1,1.01,On Time,Traffic
7166339556,-2,2.77,On Time,
2194351161,-2,1.37,On Time,
3224986973,1,4.65,On Time,Traffic
6882280967,2,1.14,On Time,Traffic
8556188247,-2,1.67,On Time,
5236345617,0,2.36,On Time,
5153146875,9,1.68,Slightly Delayed,Traffic
2011151353,-3,0.68,On Time,
9880145668,13,1.06,Slightly Delayed,Traffic
2724264210,13,0.99,Slightly Delayed,Traffic
871734663,12,2.48,Slightly Delayed,Traffic
3883638432,26,4.79,Significantly Delayed,Traffic
1282422181,7,5,Slightly Delayed,Traffic
4500802008,3,3.62,On Time,Traffic
8209715885,1,0.92,On Time,Traffic
9391482926,9,3.18,Slightly Delayed,Traffic
7217765772,3,2.28,On Time,Traffic
7848556658,-3,1.08,On Time,
9000851345,5,0.99,On Time,Traffic
3019634875,-1,2.89,On Time,
7013612817,26,1.84,Significantly Delayed,Traffic
59461109,0,2.72,On Time,
740245864,-1,4.55,On Time,
8432648823,3,2.06,On Time,Traffic
5863164527,8,2.68,Slightly Delayed,Traffic
8615999186,1,3.65,On Time,Traffic
1743268828,5,2.31,On Time,Traffic
5475369740,1,1.31,On Time,Traffic
6520584496,17,1.73,Significantly Delayed,Traffic
3854394048,-4,3.36,On Time,
4105779656,4,2.08,On Time,Traffic
5960266785,-3,1.36,On Time,
7380998329,0,0.83,On Time,
460625201,-2,1.35,On Time,
5442705208,-5,1.6,On Time,
643302284,11,3.99,Slightly Delayed,Traffic
6141016209,0,2.59,On Time,
4058658914,0,3.1,On Time,
4731454539,0,3.91,On Time,
148408710,4,0.87,On Time,Traffic
3263142674,1,4.24,On Time,Traffic
9591201821,13,3.17,Slightly Delayed,Traffic
2227944524,4,3.4,On Time,Traffic
2307375554,12,4.24,Slightly Delayed,Traffic
8521887524,13,2.3,Slightly Delayed,Traffic
3298709387,5,0.63,On Time,Traffic
8608686211,11,2.83,Slightly Delayed,Traffic
5125482761,10,3.58,Slightly Delayed,Traffic
7388146343,13,4.5,Slightly Delayed,Traffic
7064723322,17,3.82,Significantly Delayed,Traffic
1766291529,15,1.2,Slightly Delayed,Traffic
8183491568,12,3.15,Slightly Delayed,Traffic
6419111681,0,1.04,On Time,
9193945481,6,3.22,Slightly Delayed,Traffic
3937750618,0,3.91,On Time,
2056682923,12,0.58,Slightly Delayed,Traffic
7229998672,14,2.12,Slightly Delayed,Traffic
7028582657,10,4.92,Slightly Delayed,Traffic
1732091066,-3,1.34,On Time,
9389363975,23,2.13,Significantly Delayed,Traffic
9477050930,3,3.92,On Time,Traffic
6808771388,1,1.22,On Time,Traffic
7616458551,13,2.18,Slightly Delayed,Traffic
2784959025,3,4.77,On Time,Traffic
2716611235,1,4.56,On Time,Traffic
3797871396,5,1.81,On Time,Traffic
5895445193,7,4.33,Slightly Delayed,Traffic
5281640953,1,1.51,On Time,Traffic
9006387145,9,1.29,Slightly Delayed,Traffic
2015702046,14,4.66,Slightly Delayed,Traffic
9260334793,3,3.82,On Time,Traffic
5912752928,-1,2.49,On Time,
7691723645,3,3,On Time,Traffic
9166904790,-2,1.4,On Time,
1668797251,5,0.7,On Time,Traffic
3350348511,-5,4.47,On Time,
2475154947,7,1.6,Slightly Delayed,Traffic
1348544692,6,1.33,Slightly Delayed,Traffic
6770208707,-2,1.38,On Time,
9500356395,1,4.79,On Time,Traffic
6280233997,-5,4.5,On Time,
935645101,30,0.92,Significantly Delayed,Traffic
3492077995,-4,3.16,On Time,
6971044672,12,4.35,Slightly Delayed,Traffic
9417710958,-4,4.22,On Time,
114851727,-1,0.87,On Time,
7521503340,-3,2.73,On Time,
7709878408,2,4.39,On Time,Traffic
7941755463,3,2.94,On Time,Traffic
4540271027,2,1.86,On Time,Traffic
8022168472,8,2.58,Slightly Delayed,Traffic
3808358945,9,2.67,Slightly Delayed,Traffic
5112444865,-5,2.02,On Time,
9965551056,6,2.4,Slightly Delayed,Traffic
7695708103,1,4.44,On Time,Traffic
7022728237,0,3.91,On Time,
2062715135,0,1.17,On Time,
3287815959,21,2.8,Significantly Delayed,Traffic
9015471552,0,1.88,On Time,
1595123446,2,2.34,On Time,Traffic
4888577440,-5,1.06,On Time,
9039053330,-1,3.5,On Time,
3091360904,0,4.04,On Time,
6821938492,1,0.96,On Time,Traffic
4553785640,1,4.56,On Time,Traffic
4005611015,14,2.77,Slightly Delayed,Traffic
8480910658,5,2.11,On Time,Traffic
1922667245,1,4.19,On Time,Traffic
379758677,13,3.84,Slightly Delayed,Traffic
4903380842,6,0.86,Slightly Delayed,Traffic
9244122658,23,1.9,Significantly Delayed,Traffic
5054410467,-3,1.76,On Time,
9877212995,-5,3.48,On Time,
8375236356,4,4.38,On Time,Traffic
2652063230,1,0.7,On Time,Traffic
7258243894,-1,4.18,On Time,
5980648426,16,4.67,Significantly Delayed,Traffic
365104159,19,1.41,Significantly Delayed,Traffic
7038005775,-4,2.96,On Time,
1456792223,-5,3.65,On Time,
6673964264,1,2.02,On Time,Traffic
5780280518,3,3.34,On Time,Traffic
6220137166,15,4.63,Slightly Delayed,Traffic
2615887425,10,2.09,Slightly Delayed,Traffic
5610987488,-4,0.85,On Time,
6038240765,0,3.29,On Time,
5004974422,-1,1.63,On Time,
2349863203,4,4.83,On Time,Traffic
9487956261,10,3.23,Slightly Delayed,Traffic
7169945062,3,4.36,On Time,Traffic
5393866026,-5,2.3,On Time,
7266772806,4,1.4,On Time,Traffic
2411227007,3,2.53,On Time,Traffic
960728650,7,3.51,Slightly Delayed,Traffic
2326500581,5,3.58,On Time,Traffic
9489310879,-3,1.32,On Time,
2341242955,19,3.34,Significantly Delayed,Traffic
1023485121,2,1.34,On Time,Traffic
9742218709,-1,4.99,On Time,
9039933820,-1,4.88,On Time,
1391881327,4,3.69,On Time,Traffic
3360648053,5,2.52,On Time,Traffic
9758418980,-4,3.4,On Time,
9859459525,0,3.56,On Time,
6924226309,11,3.61,Slightly Delayed,Traffic
7672052920,-4,3.15,On Time,
4597359399,-2,2.78,On Time,
665402174,-3,1.18,On Time,
3986082657,-1,1.35,On Time,
4275746826,-3,4.92,On Time,
525864604,2,1.2,On Time,Traffic
4473658819,-4,1.81,On Time,
8824559505,-3,4.12,On Time,
1824646473,-5,1.7,On Time,
776389097,15,1.62,Slightly Delayed,Traffic
4908634706,1,0.69,On Time,Traffic
3516204561,0,1.81,On Time,
9510792757,0,4.93,On Time,
3504903228,8,1.84,Slightly Delayed,Traffic
3438202422,27,4.09,Significantly Delayed,Traffic
3007616042,22,3.57,Significantly Delayed,Traffic
4656199468,30,4.72,Significantly Delayed,Traffic
6994560237,-2,2.4,On Time,
8442552565,27,2.62,Significantly Delayed,Traffic
414299117,0,4.8,On Time,
8146956033,-4,4.86,On Time,
7919748594,2,0.52,On Time,Traffic
7834171020,3,2.87,On Time,Traffic
3735968672,-2,0.62,On Time,
3864051985,28,2.43,Significantly Delayed,Traffic
8299074079,1,1.16,On Time,Traffic
891333736,29,3.22,Significantly Delayed,Traffic
2874220576,-3,1.12,On Time,
6375536946,1,2.02,On Time,Traffic
1966054573,26,1.59,Significantly Delayed,Traffic
1565942558,0,0.64,On Time,
4624281313,3,4.96,On Time,Traffic
6884010758,2,4.26,On Time,Traffic
4351744653,19,2.14,Significantly Delayed,Traffic
8698000932,24,4.43,Significantly Delayed,Traffic
3844380421,-4,3.3,On Time,
7105842598,-5,1.96,On Time,
8993722297,3,3.27,On Time,Traffic
2929439019,-2,3.2,On Time,
1661854320,5,3.68,On Time,Traffic
3082165628,-4,1.08,On Time,
1745045814,-3,2.81,On Time,
813387880,-1,2.58,On Time,
8189879400,-4,1.83,On Time,
8465045467,-2,1.16,On Time,
9232350528,-1,1.07,On Time,
1728666371,23,1.6,Significantly Delayed,Traffic
6131815766,0,1.64,On Time,
6438773635,-5,1.85,On Time,
6912676966,0,1.08,On Time,
2840314717,-1,1.91,On Time,
9508359721,9,1.58,Slightly Delayed,Traffic
2244679313,4,3.56,On Time,Traffic
9407544177,4,4.1,On Time,Traffic
2528398796,11,2.63,Slightly Delayed,Traffic
9464988762,-4,3.68,On Time,
6373867899,5,2.39,On Time,Traffic
4028185110,7,1.16,Slightly Delayed,Traffic
9717018638,8,4.44,Slightly Delayed,Traffic
4898477588,-5,2.11,On Time,
4723165081,-4,3.61,On Time,
2845954128,-2,1.05,On Time,
23158044,0,2.64,On Time,
1486548042,9,2.73,Slightly Delayed,Traffic
708351411,8,1.91,Slightly Delayed,Traffic
5512110908,26,1.88,Significantly Delayed,Traffic
2295441899,8,3.92,Slightly Delayed,Traffic
4867173151,2,2.7,On Time,Traffic
4635037652,-5,0.93,On Time,
2209259378,-5,1.92,On Time,
4079286483,2,4.18,On Time,Traffic
9506078962,14,0.51,Slightly Delayed,Traffic
6894691072,4,2.36,On Time,Traffic
4481256065,22,0.53,Significantly Delayed,Traffic
5050919809,3,4.41,On Time,Traffic
1328085383,-3,3.29,On Time,
5382246981,4,2.17,On Time,Traffic
5647827263,-1,3.35,On Time,
9244268951,4,3,On Time,Traffic
6217777735,-5,1.22,On Time,
3682639473,-4,4.65,On Time,
3859331666,-1,3.85,On Time,
7971689217,14,2.44,Slightly Delayed,Traffic
6822492679,14,3.19,Slightly Delayed,Traffic
7211194993,0,1.51,On Time,
461485679,4,1.16,On Time,Traffic
3209732414,0,4.14,On Time,
6537694730,4,2.1,On Time,Traffic
7653097776,1,3.65,On Time,Traffic
4928556641,7,4.28,Slightly Delayed,Traffic
5905518100,4,3.99,On Time,Traffic
8337948336,5,3.64,On Time,Traffic
8814435884,2,0.75,On Time,Traffic
6645415772,-4,4.61,On Time,
5274039950,-3,2.99,On Time,
7404052550,-3,3.25,On Time,
8179058864,-2,2.59,On Time,
5195997912,-5,2.91,On Time,
3320194259,-4,3.85,On Time,
8185684967,1,2.05,On Time,Traffic
2324568019,7,3.72,Slightly Delayed,Traffic
3522645150,1,1.57,On Time,Traffic
4510488834,0,1.56,On Time,
9433427403,13,4.98,Slightly Delayed,Traffic
8065436106,0,4.51,On Time,
846586265,10,2.63,Slightly Delayed,Traffic
4337013612,3,2.79,On Time,Traffic
8916023990,11,1.31,Slightly Delayed,Traffic
6018805430,4,4.16,On Time,Traffic
2676353168,-1,3.6,On Time,
1069724600,9,2.23,Slightly Delayed,Traffic
5503476312,4,2.89,On Time,Traffic
4439677910,0,1.59,On Time,
8045361592,2,4.06,On Time,Traffic
1873731593,3,4.21,On Time,Traffic
1126011099,-1,0.92,On Time,
4100626744,5,4.16,On Time,Traffic
8616880376,20,2.86,Significantly Delayed,Traffic
1427911940,3,2.28,On Time,Traffic
4416398885,-1,1.05,On Time,
2584579895,-2,2.26,On Time,
7770651576,23,4.1,Significantly Delayed,Traffic
3705985582,1,2.11,On Time,Traffic
5160295213,0,2.45,On Time,
4374285559,7,2.49,Slightly Delayed,Traffic
9096638812,-1,2.07,On Time,
2888179397,8,1.89,Slightly Delayed,Traffic
3387165389,0,2.13,On Time,
1925647539,1,1.39,On Time,Traffic
6160848562,5,3.71,On Time,Traffic
2343495895,-1,2.17,On Time,
8812220964,5,3.5,On Time,Traffic
8640364495,10,3.03,Slightly Delayed,Traffic
4610687284,5,4.69,On Time,Traffic
189431942,-2,4.37,On Time,
1746826454,-2,0.64,On Time,
948345459,10,1.25,Slightly Delayed,Traffic
9959881029,10,0.93,Slightly Delayed,Traffic
621213006,1,1.61,On Time,Traffic
1772464528,1,2.23,On Time,Traffic
7732863862,2,3.32,On Time,Traffic
3064828239,5,4.66,On Time,Traffic
6363526452,2,2.76,On Time,Traffic
6988011282,-1,3.17,On Time,
8523250818,-4,1.28,On Time,
5595210484,8,2.21,Slightly Delayed,Traffic
1461081366,7,3.78,Slightly Delayed,Traffic
4922364507,2,2.96,On Time,Traffic
6597871211,1,2.44,On Time,Traffic
2719816862,15,2.7,Slightly Delayed,Traffic
9830788650,5,4.22,On Time,Traffic
140980199,9,1.97,Slightly Delayed,Traffic
7595842583,5,1.8,On Time,Traffic
2390228992,0,4.68,On Time,
8178738469,10,4.95,Slightly Delayed,Traffic
9964671001,-4,1.4,On Time,
1258689954,2,2.97,On Time,Traffic
4647158015,12,1.02,Slightly Delayed,Traffic
2382974038,3,3.41,On Time,Traffic
3663827875,24,2.92,Significantly Delayed,Traffic
6501113916,4,3.28,On Time,Traffic
3300719369,5,4.37,On Time,Traffic
3239722852,-4,0.68,On Time,
6694899030,13,1.64,Slightly Delayed,Traffic
992895707,6,4.39,Slightly Delayed,Traffic
